2011-10-06T05:00:00+00:00,44, 0
2011-10-06T06:00:00+00:00,44, 0
2011-10-06T07:00:00+00:00,44, 0
2011-10-06T08:00:00+00:00,48, 0
2011-10-06T09:00:00+00:00,60, 0
2011-10-06T10:00:00+00:00,70, 0
2011-10-06T11:00:00+00:00,75, 0
2011-10-06T12:00:00+00:00,78, 0
2011-10-06T13:00:00+00:00,81, 0
2011-10-06T14:00:00+00:00,82, 0
2011-10-06T15:00:00+00:00,83, 0
2011-10-06T16:00:00+00:00,83, 56
2011-10-06T17:00:00+00:00,82, 16
2011-10-06T18:00:00+00:00,78, 0
2011-10-06T19:00:00+00:00,65, 24
2011-10-06T20:00:00+00:00,53, 576
2011-10-06T21:00:00+00:00,52, 1144
2011-10-06T22:00:00+00:00,53, 424
2011-10-06T23:00:00+00:00,52, 208
2011-10-07T00:00:00+00:00,51, 80
2011-10-07T01:00:00+00:00,55, 376
2011-10-07T02:00:00+00:00,55, 1336
2011-10-07T03:00:00+00:00,60, 2280
2011-10-07T04:00:00+00:00,61, 2840
2011-10-07T05:00:00+00:00,59, 3232
2011-10-07T06:00:00+00:00,60, 2632
2011-10-07T07:00:00+00:00,54, 2216
2011-10-07T08:00:00+00:00,54, 2040
2011-10-07T09:00:00+00:00,64, 1672
2011-10-07T10:00:00+00:00,71, 1104
2011-10-07T11:00:00+00:00,77, 136
2011-10-07T12:00:00+00:00,80, 0
2011-10-07T13:00:00+00:00,84, 0
2011-10-07T14:00:00+00:00,86, 416
2011-10-07T15:00:00+00:00,86, 656
2011-10-07T16:00:00+00:00,85, 720
2011-10-07T17:00:00+00:00,83, 1408
2011-10-07T18:00:00+00:00,76, 4064
2011-10-07T19:00:00+00:00,65, 3280
2011-10-07T20:00:00+00:00,58, 2064
2011-10-07T21:00:00+00:00,58, 1544
2011-10-07T22:00:00+00:00,59, 3704
2011-10-07T23:00:00+00:00,55, 5800
2011-10-08T00:00:00+00:00,53, 11064
2011-10-08T01:00:00+00:00,50, 10032
2011-10-08T02:00:00+00:00,53, 9232
2011-10-08T03:00:00+00:00,52, 9000
2011-10-08T04:00:00+00:00,53, 10816
2011-10-08T05:00:00+00:00,52, 9728
2011-10-08T06:00:00+00:00,51, 10184
2011-10-08T07:00:00+00:00,53, 7672
2011-10-08T08:00:00+00:00,57, 8336
2011-10-08T09:00:00+00:00,60, 9576
2011-10-08T10:00:00+00:00,65, 6776
2011-10-08T11:00:00+00:00,69, 3600
2011-10-08T12:00:00+00:00,73, 2448
2011-10-08T13:00:00+00:00,77, 2936
2011-10-08T14:00:00+00:00,79, 3936
2011-10-08T15:00:00+00:00,81, 4144
2011-10-08T16:00:00+00:00,82, 2352
2011-10-08T17:00:00+00:00,79, 1208
2011-10-08T18:00:00+00:00,75, 928
2011-10-08T19:00:00+00:00,69, 1528
2011-10-08T20:00:00+00:00,62, 1624
2011-10-08T21:00:00+00:00,58, 1640
2011-10-08T22:00:00+00:00,59, 232
2011-10-08T23:00:00+00:00,62, 1768
2011-10-09T00:00:00+00:00,60, 3144
2011-10-09T01:00:00+00:00,57, 4384
2011-10-09T02:00:00+00:00,52, 1552
2011-10-09T03:00:00+00:00,51, 1104
2011-10-09T04:00:00+00:00,51, 2120
2011-10-09T05:00:00+00:00,52, 2816
2011-10-09T06:00:00+00:00,49, 1176
2011-10-09T07:00:00+00:00,47, 776
2011-10-09T08:00:00+00:00,52, 200
2011-10-09T09:00:00+00:00,63, 0
2011-10-09T10:00:00+00:00,71, 0
2011-10-09T11:00:00+00:00,75, 0
2011-10-09T12:00:00+00:00,78, 0
2011-10-09T13:00:00+00:00,80, 1152
2011-10-09T14:00:00+00:00,81, 2496
2011-10-09T15:00:00+00:00,82, 2792
2011-10-09T16:00:00+00:00,82, 3992
2011-10-09T17:00:00+00:00,80, 5312
2011-10-09T18:00:00+00:00,75, 6648
2011-10-09T19:00:00+00:00,64, 6736
2011-10-09T20:00:00+00:00,62, 10104
2011-10-09T21:00:00+00:00,60, 12280
2011-10-09T22:00:00+00:00,61, 10912
2011-10-09T23:00:00+00:00,58, 12496
2011-10-10T00:00:00+00:00,55, 12632
2011-10-10T01:00:00+00:00,55, 11568
2011-10-10T02:00:00+00:00,60, 10704
2011-10-10T03:00:00+00:00,61, 10704
2011-10-10T04:00:00+00:00,60, 10256
2011-10-10T05:00:00+00:00,60, 9504
2011-10-10T06:00:00+00:00,59, 9792
2011-10-10T07:00:00+00:00,59, 7760
2011-10-10T08:00:00+00:00,61, 8960
2011-10-10T09:00:00+00:00,62, 10912
2011-10-10T10:00:00+00:00,66, 11344
2011-10-10T11:00:00+00:00,71, 11208
2011-10-10T12:00:00+00:00,75, 10208
2011-10-10T13:00:00+00:00,79, 8056
2011-10-10T14:00:00+00:00,81, 9064
2011-10-10T15:00:00+00:00,80, 8216
2011-10-10T16:00:00+00:00,78, 8272
2011-10-10T17:00:00+00:00,75, 5552
2011-10-10T18:00:00+00:00,67, 5264
2011-10-10T19:00:00+00:00,63, 5032
2011-10-10T20:00:00+00:00,60, 3768
2011-10-10T21:00:00+00:00,56, 7168
2011-10-10T22:00:00+00:00,56, 10208
2011-10-10T23:00:00+00:00,53, 9440
2011-10-11T00:00:00+00:00,52, 9456
2011-10-11T01:00:00+00:00,52, 7000
2011-10-11T02:00:00+00:00,48, 6240
2011-10-11T03:00:00+00:00,47, 3224
2011-10-11T04:00:00+00:00,47, 4072
2011-10-11T05:00:00+00:00,48, 3464
2011-10-11T06:00:00+00:00,47, 2392
2011-10-11T07:00:00+00:00,47, 1640
2011-10-11T08:00:00+00:00,47, 1840
2011-10-11T09:00:00+00:00,48, 2224
2011-10-11T10:00:00+00:00,49, 2384
2011-10-11T11:00:00+00:00,50, 3784
2011-10-11T12:00:00+00:00,53, 4992
2011-10-11T13:00:00+00:00,56, 6016
2011-10-11T14:00:00+00:00,60, 6736
2011-10-11T15:00:00+00:00,62, 8696
2011-10-11T16:00:00+00:00,62, 8976
2011-10-11T17:00:00+00:00,61, 8400
2011-10-11T18:00:00+00:00,57, 9816
2011-10-11T19:00:00+00:00,52, 9648
2011-10-11T20:00:00+00:00,48, 9552
2011-10-11T21:00:00+00:00,47, 9168
2011-10-11T22:00:00+00:00,46, 8344
2011-10-11T23:00:00+00:00,43, 9472
2011-10-12T00:00:00+00:00,42, 7344
2011-10-12T01:00:00+00:00,42, 5096
2011-10-12T02:00:00+00:00,39, 5656
2011-10-12T03:00:00+00:00,39, 4432
2011-10-12T04:00:00+00:00,40, 2016
2011-10-12T05:00:00+00:00,41, 1368
2011-10-12T06:00:00+00:00,40, 2344
2011-10-12T07:00:00+00:00,41, 3888
2011-10-12T08:00:00+00:00,45, 2784
2011-10-12T09:00:00+00:00,53, 3144
2011-10-12T10:00:00+00:00,58, 1800
2011-10-12T11:00:00+00:00,57, 1808
2011-10-12T12:00:00+00:00,57, 2360
2011-10-12T13:00:00+00:00,61, 2376
2011-10-12T14:00:00+00:00,64, 3136
2011-10-12T15:00:00+00:00,65, 2392
2011-10-12T16:00:00+00:00,65, 488
2011-10-12T17:00:00+00:00,64, 0
2011-10-12T18:00:00+00:00,58, 0
2011-10-12T19:00:00+00:00,45, 0
2011-10-12T20:00:00+00:00,44, 848
2011-10-12T21:00:00+00:00,51, 9112
2011-10-12T22:00:00+00:00,50, 10752
2011-10-12T23:00:00+00:00,47, 9568
2011-10-13T00:00:00+00:00,43, 4904
2011-10-13T01:00:00+00:00,44, 8240
2011-10-13T02:00:00+00:00,47, 10968
2011-10-13T03:00:00+00:00,47, 11448
2011-10-13T04:00:00+00:00,44, 10976
2011-10-13T05:00:00+00:00,43, 8656
2011-10-13T06:00:00+00:00,41, 5736
2011-10-13T07:00:00+00:00,41, 5624
2011-10-13T08:00:00+00:00,41, 3360
2011-10-13T09:00:00+00:00,45, 3040
2011-10-13T10:00:00+00:00,50, 2816
2011-10-13T11:00:00+00:00,56, 2952
2011-10-13T12:00:00+00:00,59, 3168
2011-10-13T13:00:00+00:00,61, 4608
2011-10-13T14:00:00+00:00,62, 5432
2011-10-13T15:00:00+00:00,63, 5800
2011-10-13T16:00:00+00:00,62, 7056
2011-10-13T17:00:00+00:00,61, 6520
2011-10-13T18:00:00+00:00,57, 5208
2011-10-13T19:00:00+00:00,49, 3976
2011-10-13T20:00:00+00:00,44, 2408
2011-10-13T21:00:00+00:00,43, 2824
2011-10-13T22:00:00+00:00,42, 2752
2011-10-13T23:00:00+00:00,40, 2256
2011-10-14T00:00:00+00:00,37, 1256
2011-10-14T01:00:00+00:00,37, 824
2011-10-14T02:00:00+00:00,36, 552
2011-10-14T03:00:00+00:00,36, 784
2011-10-14T04:00:00+00:00,35, 960
2011-10-14T05:00:00+00:00,38, 1352
2011-10-14T06:00:00+00:00,41, 2792
2011-10-14T07:00:00+00:00,40, 5080
2011-10-14T08:00:00+00:00,42, 4400
2011-10-14T09:00:00+00:00,44, 3608
2011-10-14T10:00:00+00:00,49, 3048
2011-10-14T11:00:00+00:00,52, 3184
2011-10-14T12:00:00+00:00,54, 6296
2011-10-14T13:00:00+00:00,55, 6064
2011-10-14T14:00:00+00:00,57, 4192
2011-10-14T15:00:00+00:00,57, 3320
2011-10-14T16:00:00+00:00,57, 5384
2011-10-14T17:00:00+00:00,56, 7880
2011-10-14T18:00:00+00:00,50, 5704
2011-10-14T19:00:00+00:00,45, 7848
2011-10-14T20:00:00+00:00,48, 8880
2011-10-14T21:00:00+00:00,48, 6160
2011-10-14T22:00:00+00:00,41, 3528
2011-10-14T23:00:00+00:00,44, 4088
2011-10-15T00:00:00+00:00,42, 3680
2011-10-15T01:00:00+00:00,39, 1576
2011-10-15T02:00:00+00:00,38, 1160
2011-10-15T03:00:00+00:00,35, 1768
2011-10-15T04:00:00+00:00,33, 1416
2011-10-15T05:00:00+00:00,29, 3528
2011-10-15T06:00:00+00:00,34, 8160
2011-10-15T07:00:00+00:00,32, 3904
2011-10-15T08:00:00+00:00,32, 2192
2011-10-15T09:00:00+00:00,36, 1200
2011-10-15T10:00:00+00:00,40, 2088
2011-10-15T11:00:00+00:00,42, 4064
2011-10-15T12:00:00+00:00,44, 4304
2011-10-15T13:00:00+00:00,45, 3368
2011-10-15T14:00:00+00:00,46, 3168
2011-10-15T15:00:00+00:00,46, 1328
2011-10-15T16:00:00+00:00,45, 648
2011-10-15T17:00:00+00:00,45, 488
2011-10-15T18:00:00+00:00,44, 192
2011-10-15T19:00:00+00:00,42, 40
2011-10-15T20:00:00+00:00,42, 24
2011-10-15T21:00:00+00:00,40, 0
2011-10-15T22:00:00+00:00,38, 0
2011-10-15T23:00:00+00:00,37, 0
2011-10-16T00:00:00+00:00,37, 40
2011-10-16T01:00:00+00:00,35, 600
2011-10-16T02:00:00+00:00,35, 2136
2011-10-16T03:00:00+00:00,34, 2136
2011-10-16T04:00:00+00:00,36, 1648
2011-10-16T05:00:00+00:00,36, 1464
2011-10-16T06:00:00+00:00,35, 2096
2011-10-16T07:00:00+00:00,32, 464
2011-10-16T08:00:00+00:00,30, 136
